Time,Estimation_0,Estimation_1,Estimation_2,Estimation_3,Estimation_4,Estimation_5,Estimation_6,Estimation_7,Estimation_8,Estimation_9,Estimation_10,Estimation_11,Estimation_12,Estimation_13,Estimation_14,Estimation_15,Estimation_16,Estimation_17,Estimation_18,Estimation_19,Estimation_20,Estimation_21,Estimation_22,Estimation_23,Estimation_24,Estimation_25,Estimation_26,Estimation_27,Estimation_28,Estimation_29,Estimation_30,Estimation_31,Estimation_32,Estimation_33,Estimation_34,Estimation_35,Estimation_36,Estimation_37,Estimation_38,Estimation_39,Estimation_40,Estimation_41,Estimation_42,Estimation_43,Estimation_44,Estimation_45,Estimation_46,Estimation_47,Estimation_48,Estimation_49,Estimation_50,Estimation_51,Estimation_52,Estimation_53,Estimation_54,Estimation_55,Estimation_56,Estimation_57,Estimation_58,Estimation_59,Estimation_60,Estimation_61,Estimation_62,Estimation_63,Estimation_64,Estimation_65,Estimation_66,Estimation_67,Estimation_68,Estimation_69,Estimation_70,Estimation_71,Estimation_72,Estimation_73,Estimation_74,Estimation_75,Estimation_76,Estimation_77,Estimation_78,Estimation_79,Estimation_80,Estimation_81,Estimation_82,Estimation_83,Estimation_84,Estimation_85,Estimation_86,Estimation_87,Estimation_88,Estimation_89,Estimation_90,Estimation_91,Estimation_92,Estimation_93,Estimation_94,Estimation_95,Estimation_96,Estimation_97,Estimation_98,Estimation_99
10,500578.39253913047,501879.3056564348,503824.55879417394,503928.7149578261,490943.31276843476,496469.70523356524,499629.469284,498101.44019913045,494984.0666396522,501925.95806652174,502228.723552,507452.4096175652,506019.9689718261,504184.63581408694,500437.8542803478,508297.2653647826,492674.952110087,503128.33691191307,500617.5259324348,501593.4421295652,509691.9407888696,501209.9311242609,506841.3377498261,502670.0870176522,507428.5765575652,499714.49176669563,499913.6999796522,497924.20571843477,501530.59002347826,496597.1842138261,497073.4188747826,499926.2831785217,501516.9326858261,498752.7158364348,505611.6258621739,499405.9643798261,497757.6229044348,502936.0465302609,502703.400088,505101.36578886956,505713.33731486957,501399.00860652176,504979.9709729565,503125.37196226086,500727.35637391306,495064.4193733913,504975.05522086954,500905.597244,505421.03493747825,500727.5166794783,503113.4071949565,499891.8155195652,503819.108138,507214.3720515652,497249.81328347826,499485.2034487826,502988.1740302609,501988.7862886087,497943.16792669566,503497.96740930434,493439.6786621739,505020.18797730433,500464.60114704346,499874.1726506087,506642.46194504347,498868.36309252173,505032.3258757391,496757.36345686956,498455.5456718261,505958.27415765217,503611.4251707826,501489.56033043476,498964.3175366956,504211.66424921737,501683.4190529565,498149.74890017393,505065.3299046956,502805.1622995652,507768.12440208695,499304.48389469564,496733.7893693044,506298.13608408696,505455.5275517391,497362.3305604348,503008.19928252173,501890.4593506087,504998.6497267826,501212.3097321739,500293.67322086956,502108.16778947826,503349.2989629565,502470.79297043476,497202.2902881739,505511.4243486087,498149.1763549565,500709.54228147824,505349.69481252175,494178.3369526087,509375.5188124348,504982.6078085217
11,436068.0212013913,432432.054232087,434062.38970582606,434121.2008346087,438534.3303327826,434178.85399547825,436991.84905686957,432080.3222992174,431271.4041033044,434657.60853747826,434223.8466246087,434070.3997127826,432757.20777513046,433880.6006476522,427881.96292973915,436476.41409443476,430054.4336456522,430690.4404463478,433313.407806,434058.4188266087,435983.040098,434818.07858886954,436851.3087796522,432934.8227770435,433115.76241695654,430785.160518087,427513.94390895654,436202.37506217393,435227.5062721739,436000.44754095655,431046.82195817394,438919.26236086956,437847.7843465217,436264.65936165216,431713.6434506087,430554.81215513044,430122.2520932174,434951.2970116522,431006.2044786087,438526.199873913,433584.5888401739,432938.6884617391,428314.87241,436470.14832991303,433608.33498365217,435152.86507869564,432794.20484469563,432333.2622506087,431975.6229667826,435571.2571572174,430605.0117301739,434021.4531749565,435631.14817556523,427722.5657890435,428642.1741693044,438238.58448947826,435204.27608773916,433727.7558438261,437826.1954758261,435229.7809484348,431033.5611958261,438092.97264269565,435659.88793,433471.08819991304,432124.436204087,435683.48679834785,433522.29488147824,434353.8345767826,431053.8506033913,434778.45594173914,432191.16421773913,430210.08973504347,438115.87938504346,435748.18472565216,435870.24414669565,433555.44545330433,428443.1622163478,434223.0979606956,441560.05499669566,427240.5711293913,435996.3081886087,431245.4833124348,430794.50235695654,426912.70407652174,429400.82014156523,432687.08279095654,428028.05353252176,430427.1729664348,432523.1388605217,434794.4916586957,436863.9818390435,433310.7517357391,434416.2340606087,433113.3571729565,434657.9071964348,434905.5454092174,432685.5421463478,437158.0810573913,434248.17684408696,428464.66819530434
12,373945.0294028696,374958.2030906087,379979.27283408697,378660.024548087,382660.08482347825,377741.74020086956,379097.91795182606,375340.06123165216,371665.29720626085,373977.5520875652,371240.7360726087,379944.98152730434,373866.318662,373510.00267591304,378122.8851320869,374363.2240775652,378320.45702626085,374687.09517243475,371151.875622087,373038.19313930435,375827.98798913043,374796.269198087,374391.3978686087,369695.5370981739,376727.0927676522,375059.91081,372416.4899051304,373414.31472773914,375101.0262853913,376995.23445991304,374832.173662,379012.00368026085,368655.8707885217,375171.3012718261,373877.37793026085,374064.91049956525,369341.4577174783,377147.6143898261,368763.54128373915,372954.67757330433,373342.77735530434,369313.23433121736,378732.2761150435,378092.4269786957,374912.7655741739,375005.3900175652,374815.87274173915,370274.78373721737,373936.7818937391,370102.0881395652,373297.99906217394,375924.18852852174,373079.16106017394,374510.435295913,374620.7227950435,377946.2776270435,369917.09788052173,372843.2773915652,378815.3179292174,376248.3184242609,373299.63088356523,378973.29468869563,378815.09225391306,373551.6820443478,375987.5268364348,375073.03939426085,373769.9654981739,371640.0291018261,370041.6543154783,376323.87818330433,374992.12292147824,373990.8921081739,376083.86643704347,373034.44358434784,371541.0869627826,375231.99375930434,372355.3477541739,370681.6525443478,372509.333644,376194.7514576522,371074.1091974783,374755.3035273913,375676.6808122609,377411.6031612174,373842.7468169565,376432.8395317391,371629.58601695654,376494.68078791304,374139.6496812174,374897.3417154783,376822.8792629565,372282.4880543478,375454.8053108696,372025.43071130436,375708.7254217391,367505.742664,376575.8286927826,378866.0659503478,374331.5672283478,376108.6490322609
13,325204.705406087,320021.460060087,321533.13312608696,319829.7956693043,321169.2653725217,326033.40456556523,320301.67782469565,324269.0763501739,325033.5522691304,320352.1739177391,323652.1889953913,322846.5449877391,320180.0668345217,321670.9558025217,324128.5029621739,319793.5307418261,325534.87384713045,320168.5271035652,320380.2455890435,324034.4006190435,323973.42682913045,324956.730343913,324835.83919252176,323325.19592652173,323855.6605769565,321820.12770869565,323620.4345417391,325317.0680907826,324891.0004494783,325967.86164617393,320502.073302,321358.54708886956,322056.1562961739,322253.14454686956,327199.39738756523,325430.9139531304,327257.72114756523,323127.34261756524,322406.95717226085,322385.7277815652,324483.9470428696,320699.49463791307,322490.8124935652,324861.04593591305,323508.1725267826,320422.810372,322858.17670930433,323982.7421978261,323592.6120055652,319699.9062530435,321102.5841221739,324024.6430493044,321236.46900391305,323408.10346043477,323795.7883434783,321823.68303895654,323689.78980973916,322949.04754147824,317593.94367504347,326091.39912852173,322941.36754608696,323064.0550986087,323123.88912973914,324456.8082241739,322217.30084773916,326669.95553956524,326135.8234452174,323392.1444064348,324307.15839139133,319965.620908,321948.56718591304,322474.9519356522,323444.02604069567,323042.0958948696,325492.5460632174,323372.06510739133,323051.5076707826,317357.044463913,320764.1305084348,323389.04621965217,322117.6678575652,317366.23508452176,324785.55702843476,320212.23610991304,323509.59843208693,325162.6372107826,322960.03030495654,322713.64661765215,322056.89641930436,324801.00255747826,318981.7795926087,322236.2695945217,321543.35871147824,319630.4047833913,323448.43898130435,321560.0646655652,325521.5571748696,321899.0238758261,320575.7446466087,324831.70166947827
14,279360.1118353913,275769.04647069564,282795.2829754783,276558.43241113046,277633.40074452176,275558.56614608696,276539.1958386087,276089.76487843477,280825.00523791305,278297.0681482609,276947.9343084348,279388.4839682609,277575.8149989565,279212.7797715652,277694.73328365217,281966.4885469565,275547.7063464348,278415.76903799997,280176.581418,279391.7120157391,281156.4491621739,279478.27420991304,279116.71608034783,281318.62599313044,279515.0326471304,276397.40604347823,278733.29089043476,278800.17675113044,278252.82103452174,276680.67801521736,277590.3772752174,279989.92340652173,276295.7928246087,276575.8609582609,278146.30593521736,278820.93979991303,277065.2458593043,277030.218178,278401.5359098261,280479.43735469563,277523.8146575652,276232.8332435652,280580.0279892174,279535.79009973916,280504.5079988696,277782.1888218261,281778.9594907826,280625.27868991304,279277.8280585217,278918.78145530436,276925.6004294783,281165.3933706087,279311.8535650435,277550.02818626084,284257.2131995652,281164.42194965214,275257.0402764348,279763.50959469564,276818.34346269566,279371.571686,279674.05266547826,278882.25941634784,279987.7649835652,276189.364720087,281964.4202604348,278912.52589495655,278216.00241791306,278992.1952138261,273477.4163647826,283668.6273035652,277915.1486273913,278369.9150003478,277369.23440069566,281498.00973130437,281681.2798055652,278360.75513226085,279154.07515965216,276665.8980789565,279104.3930056522,281761.08815947827,275651.3731906087,277294.07132530434,277920.15855704347,278817.8295292174,277250.882481913,275388.8332227826,278463.6515606087,279269.1147747826,277228.3136547826,280059.35153913044,281680.01067373913,278201.38717269566,278760.34843608696,278032.55261147826,277061.84820330434,281265.5028566087,277980.02173991303,276839.92341869563,277813.58552286954,278768.8557375652
15,240530.20873321738,244575.12519104348,242652.08576843477,239344.35404930435,239805.2274364348,242202.5611644348,239721.25500895653,237821.6322918261,241379.53284200002,242590.75037191305,241315.20660860869,242957.8018301739,239635.4919186087,241233.71257486957,240938.0572807826,238199.2256706087,239502.42535356522,241883.55492591305,237127.39775704348,240134.50896139132,237906.41205165218,240498.32969904348,243905.86500704347,242012.3553298261,244323.57944356522,242177.693378,238671.1506970435,241747.38719052175,239886.46164339132,236157.98381356522,239595.74898530435,241372.9929658261,241602.36123139132,241773.631682,236992.18343626088,243182.64926408697,245250.94408591304,241639.51640582609,241632.77409147826,242162.56324008695,241593.46745565216,244212.73806773912,241128.12786060869,240716.77280591303,241878.47941678262,238813.44622556522,239926.2919672174,241349.01582991306,239926.1301227826,242875.6431729565,243150.83396252175,242826.23331208696,241758.74307226087,241495.9717933913,241258.47745608696,243026.36520173913,239026.3896067826,239089.7825996522,242016.69176573912,239107.43854408697,243107.58207373912,242184.129846,237966.476678,241043.8115238261,239831.89216565219,241014.48881321738,240019.5439413913,237712.72746886956,241705.24533434783,242352.1389306087,240890.5437387826,241028.73941747827,241807.1112001739,243694.26191808697,239601.40685495653,241743.67375008695,238922.62515052175,239400.6936806087,242059.12084434784,240779.83032069565,242250.61094721738,239697.56748513042,240991.4199844348,241932.76461791305,240054.5599593913,239341.89379313044,244997.5241533913,240472.52432573913,238766.35768904348,241220.76998191304,240105.57504591305,240315.51231408695,237111.87409852174,245661.51533817392,241387.75888347827,239860.00372721738,240646.62799217392,238166.3174361739,242487.05503660868,239189.9412413913
16,208801.42522226088,205770.7733167826,209793.64234086956,208734.04054069566,208132.40702104347,209351.6702064348,208939.37316147826,208516.53890243478,208649.21165356523,208908.259708,209350.07963417392,206611.88310730434,207668.1516267826,207280.22222304347,205836.64599078262,205789.31967634783,210169.1412804348,205633.20403773914,210085.28175452174,208884.60166747827,208128.51539695653,210178.16607947825,209468.58850469565,203474.50458426087,209290.47127539132,209163.6632286087,210118.1490226087,209439.82671739132,206772.94610773912,209651.84176869565,210633.0066973913,207515.33193104347,207559.9165309565,209306.2578766087,209626.50380504347,204497.8174493913,211077.42583886956,207447.72690434783,209992.34447869565,205634.37026,209523.3472393913,208214.2406883478,207160.45856130435,207567.05981095653,206277.4064307826,208625.14101426088,208815.86678252174,209584.44374991304,205557.834434,208273.27577113043,205837.92038565216,207226.9482506087,206454.348184,207046.10209678262,208942.88951634782,207969.3108173913,207827.33791208695,209129.37839817393,206933.45158747825,209187.50616608697,207062.15468426087,208862.32903686957,207574.367118,209381.98971913045,207932.19789573914,208743.83591530434,208748.97781347827,210268.64364086956,207536.06104226087,207691.74196147826,205998.4103341739,208347.1824649565,209015.41177947825,208997.27650295652,209682.4789853913,206615.46862408696,210537.66244469566,207470.95614747825,211295.9169092174,211919.2328890435,207493.8260233913,208325.86378565218,207666.7946481739,209353.2564766087,205953.391436,208618.7187524348,210183.76521713042,207441.11725573914,207496.64627521738,210603.45325452174,210737.11398469566,208312.95862704347,209628.79571243477,210301.92643095652,205627.7675133913,209296.8569195652,209222.73919608694,208637.2464566087,209033.88021860868,208901.68906373912
17,177583.91812313042,179289.65070869564,177898.18703313044,180173.8343053913,181634.20785269566,180023.8344463478,178481.69845817392,181988.3354764348,178089.27953973913,178387.3219926087,178343.24750382607,178745.55579565218,182813.01230834782,181746.67866373912,180644.69490773912,180486.01036034783,178672.97779495653,181960.12609686956,177657.94421373913,180749.18137,176742.35318243477,180103.67699626088,178706.11314373912,178256.94545252173,178455.32552156522,179084.93140243477,180379.43408782608,180264.49821,182160.21424373912,182625.73921165217,178818.99922991305,183161.283376,180576.44597086956,179772.4765133913,179198.32918513042,179621.54526565218,182249.43138182609,180622.34004486958,178221.50903478262,180736.0883066087,180846.12456026085,181549.79777330434,180551.0196050435,179280.1163795652,181879.30426930435,179415.29698486955,179407.8336070435,178005.15519008695,180797.37003765217,173922.93536617392,180915.20405095653,178690.45025886956,177702.16375513043,180120.88303991305,176784.7563513913,180707.84803365218,178209.57827669565,183297.39528973913,179570.96418147825,180299.0624170435,181806.54021008697,180507.52128226086,182181.505404,179517.71153843479,178903.8154832174,179399.3159203478,177798.43389373913,181105.6425866087,178387.01959373913,179783.03120834782,181645.26780895653,178189.09505895653,182830.8146418261,178553.04232026087,181707.47813269566,180545.21212069565,180382.8422187826,182695.94528695653,177267.29573426087,180215.86391973912,180621.60294321738,179999.48855313045,179310.3294293913,182634.37066713042,179007.23589313045,180763.70104626086,180833.61372869567,179943.35886834783,179137.44784217392,179512.70905573913,180355.68436826087,183580.03853817392,181461.0908773913,181237.4843504348,178652.50712121738,176938.38101930433,181629.10964286956,181969.18871043477,178599.6471258261,181898.9085327826
18,156964.47199078262,155525.20878391305,156372.14280095653,155869.0544029565,155203.09772965216,155759.83442808696,155352.050276,155644.02314234784,155612.14451191304,156728.6024146087,154723.01140530434,155613.42514165217,156510.38578173914,157549.54854260868,157420.7787426087,156196.2023666087,156349.20939434782,155552.0176298261,156445.7685775652,155378.32325156522,155188.9924886087,155350.9407646087,155168.24062547827,154217.68817956522,155099.006904,157330.3120293913,156790.74730504348,156567.78041095653,156486.071366,154181.32041391305,158710.28072113043,156584.48430426087,154873.89954269564,154839.08193191304,156795.06691556523,154519.73858973914,154690.07128991303,155511.04759947825,154861.2606786087,156241.10427608696,158667.70494895653,153877.01760591305,153576.5973444348,154400.37049373914,156021.52962217393,155427.06590226086,156475.44738965217,154658.81566095652,154536.40159808696,156381.87612165217,155267.1982726087,154838.60162356522,154682.4370832174,156339.67203886955,156553.9609033913,153982.25932852173,157493.36593834782,154727.6851513913,155083.73098043478,156514.1243007826,154035.08807234783,155180.21711547827,157173.4809752174,154728.43299034782,158043.9865007826,156688.53837826086,157454.7990213913,156077.9854581739,156239.23395113045,157345.4726107826,155725.540968,154804.11685852174,155854.77895608696,154804.35312295653,155085.48808869565,154659.50970069566,155230.83461765217,156359.2339486087,155435.7480321739,157385.93506208697,153186.67859130434,155687.45210504349,154085.08140913045,157325.80186730434,153506.439384,155120.2708624348,154754.2747947826,155345.6476913913,156627.14071008697,154898.52090086957,155759.64110721738,156816.54222165217,155924.76867304347,154855.42836017392,153610.65024669564,155066.99120443477,156091.98813869565,157080.4665395652,156980.7671853913,155037.7099889565
19,136390.3750506087,132795.85960165216,135156.2898353913,133758.0947113913,135618.53976547826,133271.09910669565,132879.09461069564,135704.38037573913,134122.616742,134725.3016775652,134141.13930139132,135528.30919678262,134007.23239686957,134299.846146,135236.94042730436,133358.1229078261,135602.6033235652,135365.93939217392,136100.38996113042,135021.74629243478,133266.65521113045,136951.52512286956,132962.45627921738,135273.05680791303,134131.24018713043,135823.10262130434,134369.9230812174,135467.86573078262,136778.11520817393,136537.2263706087,135547.47140217392,135025.6575072174,134857.8370627826,134891.2352675652,135116.64367017391,132775.76742078262,135213.8707789565,133695.39147669566,136164.92274713045,136459.0201978261,133096.3456767826,133509.1467841739,136544.88808643477,133294.07642286958,134826.57941382608,135241.58990147826,133951.5959030435,135440.79388191304,134138.64128904347,134597.76087443478,136076.20481843478,134900.80720347827,136969.7727266087,134892.96077991303,133757.46404113044,133512.24217486958,134796.07034069565,135311.23919869566,134476.03680269566,136144.13547565218,134063.65638173913,133165.67034565218,136420.84246869566,136071.19859008695,135126.73638173915,134553.76027808696,135214.1235998261,133376.96403113042,134634.49017504347,136571.1002132174,135836.7491667826,134635.72607226088,135855.9491872174,134347.49965408695,134031.30839895652,135125.15801330435,135258.88342808696,136476.28229347826,134994.93589713043,135491.8981024348,132746.95128904347,133192.2855633913,133220.15669573913,134684.0379927826,137342.03681791303,134016.19700686957,134303.2090355652,133694.24800765218,135753.9842844348,134460.71078965216,134611.18902260868,134805.71943252173,135774.06346652174,133622.76168017392,134545.48815808696,135807.71982391304,134429.30030634784,136117.10470773914,134453.51327417392,135085.50482817393
20,115001.92496705217,115644.42228703479,116712.88349809565,116221.74860614783,117984.35807902609,116745.57605489565,118758.83718066086,117012.07174981739,118163.42094966957,116693.7775293913,116847.81178481739,114422.6205388087,116242.39186702609,115839.130155,116207.74502488696,116987.3220204,117087.57150364348,113680.00545913912,116636.64029398261,116682.69418136522,116235.29314727827,116890.49422402609,116199.95285856522,115153.87160164348,115171.42153386086,115331.32441623478,115586.39720002608,117488.06183150435,117089.50256806957,119412.28938595652,117651.04488475653,116460.83747452174,116870.64442086956,117268.14307069565,117110.73845093044,116364.90037940869,114975.78608403479,118720.4800989826,117037.26095683478,115855.4214836261,116959.10233905217,117493.67046691304,116027.46180006088,117011.18606182608,114764.45770954783,117282.27389014783,116753.80519730435,116208.01465280869,115635.62395409566,114480.69136092174,116314.33193974782,116163.76804656522,114574.0394446,116683.92760729566,115826.80039605217,115550.35446816521,118135.52965811304,116638.22180131305,116009.42914633044,117556.71333351305,115354.55142836522,117759.87171314783,115178.76059146956,115515.71020931304,116950.94190528696,114976.93882311304,116568.80110215652,116493.18652444347,117921.14228044348,118268.02900335653,114734.69255265218,117705.16059465217,116862.78597550435,116121.81715302609,116871.18602344349,115377.89007073044,116342.7836258,114863.92707394782,115455.99541229566,114947.5650580174,116673.32574355652,115614.10141823479,116700.70685146957,117246.0750812,117350.08761853044,118052.3204264,116983.64716606957,116341.55668935653,115778.82834323478,115769.20342204347,115119.97398246957,115089.6493460174,117583.71769433044,116961.46091747827,117452.33152948695,116473.90763886957,115126.14811887826,116519.76071367826,115153.64763946088,117936.5051369913
21,100462.01474431304,98772.33315304348,100610.3853151826,101087.90155653043,100919.72738606957,100384.36486848695,100311.95066757391,101019.76029582608,100187.01611945218,100502.74687387826,101494.25750196521,99954.12764497391,100607.68033469566,100589.45434276522,101296.22866644348,102555.93121628696,100399.37166984347,101441.1647437826,99114.78161365217,99721.50237707826,100822.93497231304,100746.50618173044,101505.27623397391,101835.6101671826,99203.4109654087,101139.58243442609,100174.49696485218,99984.81609084348,101431.72798553044,100806.6410972261,100155.51985093913,101449.90208836521,100840.24848271304,99972.10475345218,101460.00660946086,101961.44360393044,102224.25344141739,101481.78036486087,100861.00716357392,101241.71043968695,100055.88065289565,101376.44786430435,100956.97488113043,101061.56685980869,101606.82153553913,100092.27635276521,101271.18332812174,100907.19370223478,101549.37361895652,101195.63948739131,100776.90433707826,100751.96127793043,100071.86286108695,101394.27182583479,102064.59447728696,101684.46096845217,101822.19397983479,100768.84716141739,99978.625533,99100.71338573043,99080.35428906087,100372.73919345217,100954.44448520869,99770.8460805913,101387.11545288695,101448.5148688,99921.91883350434,101573.67051105217,101858.95789077392,101846.80879533914,101836.05438106087,101398.38865548695,100089.67033281739,99187.42690681739,100923.87054686087,100690.78679983478,100403.88777994782,101459.05057508696,100089.48393576522,100781.70267751305,100618.19010527826,99465.81533353913,101314.39416174783,100156.98986090434,99393.22692271305,101106.39264041738,99777.47019264348,100042.99960911305,102295.13336487826,99048.48249447826,101075.07909778261,99531.01834313043,101493.12508544348,100335.4625914,99956.55275886087,101646.58523816522,100041.95686963479,101323.66738127825,99108.42459395652,101617.4555867913
22,86848.41437266956,86178.22182786086,88176.5394790087,86065.66562668695,88846.16413855652,87526.30047709565,87591.12074646087,86110.67238208695,86465.14810466957,86379.8317062087,87555.28032933913,88586.8120281913,85639.78450136521,88708.37731824348,86598.03009315651,86134.70090042609,86802.85063476521,87400.60420613043,87284.89617592173,85083.93642606087,86924.85705893043,87102.2495719913,87298.58956771305,85422.51236801739,88068.60589755652,86362.93681446956,87364.06112063478,86855.4235742261,87550.58352751304,86324.06621267826,87678.53359922608,87373.59021523478,87005.0775486174,88213.7100706,86316.0271780174,86027.54862976522,86437.98194402609,87054.09467468696,86914.26429448696,86752.10963158261,86613.2093944174,87981.17437627826,87796.2761505826,86291.01577647826,88121.89294253913,86020.00465363478,85891.80762405218,87481.28383614782,88703.7460984,87283.93954569566,87340.35577298261,87950.23574628695,86442.1155041913,86420.63604669565,86601.25366871305,88158.12431722609,85281.38489144348,86586.44912409566,86498.4405696,88931.19844486087,84679.60205686957,86599.64712886087,88647.6698139826,86100.59531150435,86446.1667082087,87549.91266645218,87933.21724566087,88597.72502945218,87482.96038068696,87635.07034316522,87331.90084859131,86412.2684574261,86682.70189542609,86421.29804373044,86428.94646695652,87030.56341244347,88419.92842413044,87351.52345274783,89421.21268029565,86821.4861996,88495.09777048696,85874.38949215652,86429.25050528695,85607.1622489913,86290.27957737392,87699.53350286087,87896.50711350435,86521.23939886957,85954.63352106957,88879.99136176522,86595.89978334782,88188.60211717391,85549.8080527913,87876.22246466087,86517.67036673913,86117.83570164347,87060.37775906087,87883.67096255653,87967.17044929565,86045.27921446957
23,75705.84595187826,74622.50005906957,75225.92541,76280.32484807826,76073.93733637391,74942.61261046087,75792.96391928695,74781.50765416522,76196.52719950434,74854.2081644087,76808.85476122609,75730.19399549565,74868.05578531304,74907.72993591304,76372.28935954782,75026.27913103478,75027.11973771304,75612.79906334783,75505.33496143478,75243.05011757392,75255.08872667827,75169.93258913913,76162.5647218,74674.28514692174,75530.46930547825,76322.20293941739,76110.02611550434,75522.31300925218,75536.7186341913,76664.78693367826,75863.27214755652,74921.6285756087,74707.6018367826,74819.86772330434,74444.27241760869,75351.64605063478,76745.39875965218,74856.44887754782,75249.57990513914,74671.6398795913,76583.70742611305,74592.40836826956,76549.78025981739,73906.16344434783,75779.62883629565,76048.96910252173,75812.71927879131,76559.74549713044,75542.44977247826,77670.36551888696,74979.35060422609,76088.02300295653,75745.82036069565,76052.26792638261,76336.78917227827,75722.72583184348,75409.54666284348,75409.34806225217,75114.98741164348,75705.20012438261,74743.84357614783,76039.07443850435,76322.26434199131,75861.3326981913,75645.96979203478,75191.32556813913,75247.7247609913,73647.59639952175,73876.7532243913,74321.48827730435,75997.50406841739,75014.97880355651,74653.34142091304,75800.81848218261,76429.41721223478,75167.3436305826,74680.73840666086,75240.01431620869,75706.2109353739,74452.36648857391,74452.29730804347,75840.93243326957,76065.20098748695,74917.13517593044,74506.83024661739,75102.15975372175,74261.61335932174,74643.32439449565,75472.85418655652,76353.70544508696,75438.88797612174,75456.99045609565,74786.54110791304,73841.81364642609,75392.20321986957,75051.96258554782,74641.80685650435,75684.79108968696,75548.12495370435,74835.36288805217
