Time,Estimation_0,Estimation_1,Estimation_2,Estimation_3,Estimation_4,Estimation_5,Estimation_6,Estimation_7,Estimation_8,Estimation_9,Estimation_10,Estimation_11,Estimation_12,Estimation_13,Estimation_14,Estimation_15,Estimation_16,Estimation_17,Estimation_18,Estimation_19,Estimation_20,Estimation_21,Estimation_22,Estimation_23,Estimation_24,Estimation_25,Estimation_26,Estimation_27,Estimation_28,Estimation_29,Estimation_30,Estimation_31,Estimation_32,Estimation_33,Estimation_34,Estimation_35,Estimation_36,Estimation_37,Estimation_38,Estimation_39,Estimation_40,Estimation_41,Estimation_42,Estimation_43,Estimation_44,Estimation_45,Estimation_46,Estimation_47,Estimation_48,Estimation_49,Estimation_50,Estimation_51,Estimation_52,Estimation_53,Estimation_54,Estimation_55,Estimation_56,Estimation_57,Estimation_58,Estimation_59,Estimation_60,Estimation_61,Estimation_62,Estimation_63,Estimation_64,Estimation_65,Estimation_66,Estimation_67,Estimation_68,Estimation_69,Estimation_70,Estimation_71,Estimation_72,Estimation_73,Estimation_74,Estimation_75,Estimation_76,Estimation_77,Estimation_78,Estimation_79,Estimation_80,Estimation_81,Estimation_82,Estimation_83,Estimation_84,Estimation_85,Estimation_86,Estimation_87,Estimation_88,Estimation_89,Estimation_90,Estimation_91,Estimation_92,Estimation_93,Estimation_94,Estimation_95,Estimation_96,Estimation_97,Estimation_98,Estimation_99
10,509095.86658078263,503588.62731608696,506247.869691913,504033.48215347825,503891.13765808695,496315.2433386087,502618.4150193043,502597.9825363478,499852.12102617393,498011.3467865217,503499.1685001739,505405.35577721737,495603.0149887826,509065.40416391304,506463.66063965217,495185.4447935652,502287.1009887826,505571.9631793913,501019.24694747827,497773.60454086954,494965.6364858261,502852.2903973913,500211.14603,503819.5596673913,500116.94776043476,501519.38301391306,492032.9477641739,505674.3217714783,507868.0301853913,500382.5099975652,509735.4931313913,500608.56212869566,503726.6210141739,498217.749754,503562.9312865217,505502.1726309565,497379.59126930434,503850.222498,505282.00670052174,497659.55181547825,499968.1461653913,499055.54746513045,507239.3224576522,505989.54810382606,502357.45344921737,502074.7662061739,497171.7664786087,502767.35842660867,497348.7822476522,505688.140176087,500955.1744655652,508527.8747683478,502618.7656098261,506955.9188914783,502917.49740426085,500270.7915153913,497348.4824606087,501267.15887269564,500185.9738709565,503658.4590473913,504019.0122272174,497573.53020956524,504323.81777869567,505348.78742252174,499112.5982202609,509142.95211452176,496093.1759852174,506143.6484850435,503098.4676367826,501457.2800794783,506440.27109373914,503825.30435652175,502995.530283913,499525.457422,502292.37443443475,505937.9032104348,502529.03014930437,504859.63140869566,503144.03309008694,504682.72851,500780.8972364348,500405.31460286956,504292.02354565216,500299.3553641739,500251.46587826085,504784.62984826084,499727.06826,504103.35387782607,500245.78084886953,498096.5047266087,508977.2923309565,502685.79063747823,504695.92102591303,498124.2015766087,502759.92154930433,505210.08705313044,500621.7407267826,504041.8054117391,499214.864122,501982.5785849565
11,435633.6603053913,433711.0846418261,431268.8159519131,439417.16421634785,437733.5665995652,431311.0188412174,438547.9966236522,431709.308442,437552.8929795652,433703.90945982607,437737.12822530436,429692.6960087826,430295.0913543478,431685.27195721737,433397.62180956523,432921.4711373913,435826.99522,430216.0426426087,433906.0826853913,435669.2351012174,430327.04571156524,438326.1456462609,433477.12661417393,434968.1566642609,423946.88544965215,434945.1157227826,435655.1578849565,434375.2704844348,431237.6851896522,432771.88723756524,434943.3835586087,431859.9815841739,435808.43008617393,436607.3339430435,433741.2404506087,431350.2005634783,433856.270272,434662.91195747827,438593.20086782606,426562.62177669565,435576.4855866087,433375.67589173914,431699.7115383478,428162.9249857391,428403.5739238261,433779.9138487826,431383.59335469565,432507.13478513045,432401.15357365215,439024.52635252173,436300.6087557391,427737.6047936522,431138.11983965215,436233.02359504346,433319.7241001739,433664.6907761739,427609.7532554783,433207.0544825217,438161.55167591304,431538.05952147825,434918.9158472174,433127.30086869566,432604.7076278261,433233.8043802609,438830.5873846087,434577.45802817395,433707.66473026085,427654.39827426086,437286.34884573915,438091.19816008693,432679.3452929565,436052.68937826087,428377.22148408694,432630.2006262609,433046.3428249565,433306.8872610435,437970.781192087,429738.5348745217,430476.0721736522,433416.36891069566,434844.2718366087,432555.5420073913,430702.1750216522,436257.33109034784,431779.2387064348,434120.26606243476,433373.1692572174,430030.8211609565,434471.0582012174,432160.1647597391,434317.95154313045,431940.0612382609,436870.1504747826,430473.0090771304,428694.38459617394,435774.0573288696,437085.05789530434,435667.4585324348,433972.9226546087,436613.0060706087
12,369292.96888504346,374091.8414213913,373832.84073008696,372737.523336,367986.7330441739,377987.87391182606,369822.93282191304,373768.08451434784,375933.5998636522,375492.1800325217,372463.6565635652,375391.81993373914,376278.07548252173,373306.63447321736,369926.4517665217,369717.3785343478,372359.3487833913,370530.3481933913,371164.05627530435,372204.2015802609,370513.9323138261,375968.6154876522,374110.7753645217,374220.3818611304,372992.4872072174,375645.44271652173,376891.6939437391,370238.7595009565,373878.51752686955,374320.22165791306,374924.0395649565,374779.04565443477,373009.5088881739,370946.4213441739,372775.55921443476,371568.63908756524,373815.24526191305,372512.6558038261,375507.21473747824,372576.04046939133,374688.23821234785,374822.8146885217,370679.112522,372363.154834,372280.2939418261,375747.9102152174,378654.5904086087,376650.09761321737,376523.245119913,374190.59422182606,374360.773251913,375515.18282930437,374876.75626469566,380113.4769613044,372072.4777866087,375444.5950312174,369824.1527353913,371992.57670704345,379481.576609913,378734.4620633043,377586.4971106087,376788.14915608696,371136.56008869567,375680.7474263478,374088.94478130434,374169.6424995652,369225.7904253913,369975.89912208694,373913.88787313044,372581.998009913,378926.6683438261,375123.26038930437,376566.8048293913,377182.0699180869,381182.1172953913,377485.01287313044,372383.0464493043,375572.136588,372174.4759091304,379292.7579129565,372291.61493365216,376736.5429892174,371923.4620066956,374865.77672869567,372078.29775982606,374830.06451869564,372920.66984086955,373108.5619647826,372199.3105129565,371848.26607591304,377235.91981713043,374866.2939673913,377258.67377165216,378258.16131139133,373129.90011730435,373381.4890313044,376729.08071,375899.5370809565,372034.50570156524,377131.06122982607
13,320338.38998286956,326732.24877947825,325682.520298,325353.7845238261,325852.6788767826,321332.7435629565,322093.86195808696,327018.6053033913,321536.1587937391,319972.64816208696,324219.64684991306,324820.8478384348,322456.2660444348,319413.4683147826,323717.15076608694,323945.9913483478,321525.87121347827,323627.52976765216,320467.9047961739,325054.445238,326567.7754916522,321366.60016252176,326474.9638182609,322892.47482634784,324308.5946551304,323528.99992434785,324385.2784990435,324471.17836330435,321351.67889747827,317629.69404626085,321875.83723191306,326247.09283104347,320603.2406318261,325845.33421165217,325080.70656826085,326188.5289604348,323022.8862015652,322275.8949434783,320991.7017702609,321680.4269315652,322849.6482485217,320719.1528735652,318613.6217450435,324418.2853289565,324046.5526013044,324488.7298352174,324568.8548207826,321473.54040165216,318827.14084452175,325833.1415163478,321770.77859008696,322883.8327623478,322979.30191182607,323346.8186707826,324620.6226336522,324318.1344722609,319849.08965086954,323455.71267008694,322040.4940866087,325146.6126997391,323217.26868469565,321556.12553852174,319905.1672611304,319695.31496626086,324716.1010933913,322223.4057761739,324573.92273730435,323819.46642817394,322561.6706835652,316649.0555752174,325616.2210147826,322790.27858756523,323865.0202296522,323254.17213565216,321004.08510234783,324094.7909822609,323578.51024008694,322998.7326021739,326199.5985673913,321493.6531095652,320348.91574721737,326824.86494713044,321640.26450991305,327063.0097146087,324957.88529869565,325029.9629338261,321187.6778289565,321277.1639697391,322093.58451643476,322821.5800390435,320104.14253530436,323445.4258864348,321007.32937191305,319140.08230843476,321578.7008981739,321428.41898643476,325680.70181843475,325688.76421269565,322222.37503391306,320532.60192782606
14,280733.9898167826,275838.32886269566,279316.4412123478,281739.4171003478,279682.87656069564,280598.0656681739,277361.26677165215,277778.090727913,282944.6954634783,282047.14251773915,279770.71784295654,279193.3525303478,280059.4505686087,282334.3961502609,276421.9825997391,280212.2003324348,277566.11501765216,279795.3303138261,276936.0901055652,278832.372988,279254.57232626085,280474.8232436522,280567.3490526087,282097.2231145217,278296.8201665217,277921.042152087,283747.0604212174,276863.2302798261,279132.08480634785,279050.5957163478,280145.0834605217,275962.82495513046,277691.06562747824,282539.4688469565,277936.6735846087,281693.6983534783,275235.5998709565,279526.5647267826,275828.5883465217,278625.3579141739,276901.3847273913,277415.4324167826,284155.2858605217,281799.969356087,279911.74834147823,277444.4712929565,280203.5166572174,281068.00008234783,277866.01479443477,276577.7429967826,280023.74466791307,278108.8390898261,278547.1734075652,277003.73147765215,279235.5215053043,281291.74708504346,277972.2900843478,278783.2220985217,279772.550112,278807.9909246087,275974.7401004348,277976.3832541739,278252.65634,275148.8324369565,280503.24161234783,280162.2416055652,278644.62399130437,276235.33838513045,275801.43383573915,280068.4494810435,278290.4519147826,282106.1492032174,278436.5668912174,279010.31605173915,277012.9548553043,278645.4160725217,275133.30617295654,282262.66129173915,276196.54047,276139.54001217394,278423.22709486954,278921.0875380869,279861.55079,273907.1093577391,280469.1692269565,275515.8727421739,279714.71419130435,281267.8859912174,276929.98222973914,275293.87553130434,280192.01116391306,278559.3433018261,277978.8461946956,278705.59913008695,271524.767920087,276884.80750582606,279141.4703410435,276566.81655547826,278061.9097892174,281209.7438635652
15,239904.4833915652,237445.50567286956,243709.39881843477,240122.35458313042,239777.9654072174,239825.43021443477,240546.70258478262,239461.54239234782,244133.83594008695,242520.66559513044,237736.2725638261,237492.47375495653,241416.2560113913,240521.51638234782,241734.26550669566,243137.8536289565,239480.05083773914,240611.31791086958,239271.2608612174,234151.24560426088,245289.39361530435,241021.18231686956,240925.88869313043,243018.53390026087,241766.16821860868,238684.57157347826,242185.00098286956,242419.4278627826,241102.9117673913,239420.4147255652,242446.52472513044,243316.1422536522,236794.267302,240646.81110513044,241351.8909667826,241516.7230506087,239664.430098,240863.3012846087,243765.11146252175,243724.28162043478,239295.90890869565,244547.25066713043,242014.9943335652,241779.53298895652,240590.6106393913,242240.47922730434,241225.42440495652,240790.19894608695,243531.90540982608,237981.84136434784,241944.7046072174,239838.7373,238998.603294,239676.73500852173,239927.89997408696,244958.62282704347,241044.66350313043,239755.46901765218,236672.49493330435,239226.26301452174,243373.40788608696,238716.32829469565,237951.45381060868,242095.65940069564,240996.3231007826,239153.18267504347,239361.89853486957,244377.6829804348,242934.78434008695,241188.0099098261,238686.71777730435,240129.089698,242125.59122704348,241275.3126475652,242011.1643592174,241788.03357643477,238976.35892208695,241789.27213391304,241501.04985791305,240498.12585365216,244077.0384472174,240465.7309327826,238906.00009895652,241778.31904408697,241811.49998086956,240083.34743443478,240950.18587434784,241014.81131104348,240044.2059227826,242459.24285434783,240890.90151034782,241809.42128686956,237430.61460008696,240490.11671052175,240630.09018173913,239993.64103730436,240396.52243469565,238845.9049447826,240357.23070443477,237457.2239006087
16,208500.07305278262,202501.56852713044,205660.63801652173,206779.45308608696,208309.19094069564,209594.27431373912,206531.5676493913,208278.29888034784,210106.11499852175,207915.61525356522,208282.36840104347,206854.48311304348,207331.13101226086,208876.18677913042,210302.52909669565,205137.12142408694,206724.38999391304,207004.14681165217,205150.31981773913,208872.81848365217,209060.09433652175,207045.51516730434,207108.55948130434,205149.04537252174,209424.52949843477,212012.10740086957,210647.34746895652,209421.8406149565,205913.240278,207861.56571365218,210841.63690034783,207509.52618452173,209356.6910532174,208602.4122572174,211411.46981904347,210874.37226547828,210875.59804069565,206841.98034330434,209070.33247713043,207939.72359652174,207652.0270693913,205372.74865017392,208154.68142765216,209488.35067034783,207249.31481391305,206599.18872704348,208783.78024469566,207389.84184495654,206293.99103226088,207413.09969773912,208098.479554,211020.7469426087,209687.25855086956,206993.51046547826,206022.2853729565,208203.99375895652,209599.26865843477,209761.75945486958,208454.07601069566,208205.88806686958,209122.10574608695,208031.79282573913,207482.3877503478,207213.94557373913,207225.32250008694,211020.94688626088,204901.64862713043,208642.20149617392,206698.03495095653,207603.6147313913,207280.03220052173,208675.80905547825,209349.880036,205748.75903913044,208475.78907591305,207686.35414313045,208874.3443941739,206150.2955621739,210000.4978067826,210486.97372730434,208381.50556791303,208109.94096834783,211297.8552718261,208881.15322034783,207788.17758286957,207098.4067078261,206334.02813208697,208869.67608591303,208609.66247765216,205435.85355756522,207078.4901533913,210090.5204086087,207486.21898060868,206137.79302556522,206643.01459104347,207435.24379791305,210439.98533330436,207567.68270095653,207683.43428295653,209110.58758521738
17,179877.73012808696,178448.41486608697,178142.0633273913,179197.44405069566,179855.218304,180427.6474013913,178345.90356504347,179433.52931165218,180006.64326469565,178579.44385565218,180665.61364573913,179589.3620953913,178672.3314776522,180251.68836269566,180807.00182860869,182005.57666773914,177979.56361626086,179507.45483269566,179249.25837234783,177541.96950886957,178375.5892421739,179518.82115713044,181983.91115426086,180955.56534034782,179182.27212730434,178932.7250366087,178896.06075373912,181506.40243408695,181163.78123573912,182436.9838472174,178240.39284643478,179016.16020652174,180743.36204130435,179543.12940486957,180082.1603293913,178341.1836272174,180895.10465443478,178650.73851808696,178310.94772252173,178515.10922565218,180119.63995026087,179990.62090565218,184058.28385130435,181041.39092330434,179921.91604982608,180860.52800634783,179180.84285486955,182186.71017756523,178184.91894913043,179680.9462289565,179169.4020672174,178873.00670452174,178598.81149530434,180920.93375652173,180398.37686078262,182156.51509356522,177936.18242773914,179948.3871638261,177577.107444,180164.19329113045,179877.7123684348,182362.86628660868,180457.9831969565,180135.9340801739,179585.18520486957,180189.53342852174,180528.59980991305,180823.71886426085,177224.06096460868,181336.61185530433,180953.8124947826,177879.28815304348,178553.64317556523,181570.96710504347,180989.9569513913,179903.02448817392,180484.09320591306,179458.4887793913,178824.666006,181873.18800834782,181263.90779278261,177089.86169747825,180459.61800913044,179006.7014612174,179272.83019226088,179022.07407147827,179095.7250586087,181586.76014443478,180193.5932332174,180509.46191843477,180774.97715556523,179853.18674973914,179456.87941773914,180183.15233886958,180641.90403895653,181947.90881008696,181271.04157208695,179040.34652713043,179205.13088695653,182577.4576564348
18,155088.23495626086,154875.90441234782,156585.51040895653,155556.97471391305,156511.80497269565,153773.21047556523,155143.10803469564,158012.36450765218,154594.86143269564,156875.68722886956,155166.01020930434,155934.2307698261,154977.4859207826,155178.2997010435,155959.25322591304,157040.19634521738,157885.00612591303,155619.80243852173,154946.66517582609,157985.77493373913,156507.13222017392,154970.8954906087,154831.8351053913,155745.6315096522,155166.33090313044,155787.62039313043,154297.78709156523,153778.04571095653,156578.06110408696,154553.0486447826,155148.7565410435,157244.40751956523,154439.14024904347,154379.22098173914,156313.63321817393,156029.36703634783,154282.7937461739,157609.965028,154373.64861573913,154701.29655469564,153818.88413965216,153531.07913730436,158338.2225473913,157252.36293113042,154931.8144347826,158063.74597486955,153759.59223530436,153968.36768826086,154896.8187701739,155096.61117286957,155663.4743266087,154970.1155407826,157728.06212486955,156915.99344452174,155128.36811104347,154630.03357834782,157025.26341078262,156061.09982086957,156494.1313087826,157689.1693472174,155628.56069243478,155819.923444,158148.26406452173,154389.1987547826,157958.88661052173,153843.404386,154626.33373886958,154985.25141426089,159684.38343695653,155872.97999713043,155994.94725895653,156038.0016123478,157275.48849947826,157085.11511130436,155797.5059273913,154455.79929686958,154652.7266912174,154853.41952895653,155244.9600269565,155346.97268356523,156407.4756998261,156533.87952269564,155849.0806413913,156048.11277713045,156625.5183832174,155769.89502104349,153470.56133269565,158869.19740730434,155395.22385365216,155297.16118930434,155707.50589547827,156358.03223878262,153984.19883947825,156883.49003582608,155436.10802878262,157496.6682187826,154925.9246661739,153408.38781156522,156277.88819913042,155467.7879135652
19,134389.0529513913,133162.19110791304,134879.62879408695,135530.6071221739,134908.0234626087,134841.49885269566,137676.24913956522,135311.42943008695,132577.89786113045,134026.79174286957,132653.33682608695,134827.934738,135430.74956930435,133844.46154852174,135518.89668243477,136568.11040539131,135662.2071595652,134134.00974269566,132918.09222791303,136249.92583,135445.16820182608,133155.9435396522,134699.22736652175,135515.67242582608,134786.39149130436,132808.0422847826,134654.79552069565,134769.87605339132,135388.73281826088,135416.93795034784,135200.33076547825,135318.27056886957,133625.23869130434,135454.55210095653,133403.6652075652,133000.521584,135159.14063721738,133795.00016591305,135535.93813504349,133308.63757886956,135319.75218052175,135895.3170261739,135976.16629791303,137215.5058767826,135733.970566,135834.631862,135860.01527278262,134848.09842434782,134590.151836,133183.01748886958,134958.6665941739,133089.39477243478,133606.95270773914,132932.40570295652,135511.9055255652,134679.97900469566,133815.89828113044,136910.02978286956,132368.26984365218,135544.76024947825,132554.12005278261,133581.2678012174,135752.4841347826,134215.33373347827,136588.53825356523,137204.1289929565,133131.34629226086,132886.42831608697,136462.73041652175,134651.7116195652,135062.4048892174,136456.49960852173,134218.75271773915,134286.70207443478,134198.3361176522,134122.60407286955,133182.02006547825,136807.19519991305,133229.31857052175,133664.4126858261,134507.4608898261,134012.0137466087,134303.4819672174,134203.3752972174,134646.77625286957,133892.76594313045,133627.74438295653,134044.51155886956,134752.81072947825,134890.18590591304,136923.80329469565,135593.62901086957,134696.1129358261,135377.80079765216,135821.48698008695,133943.77865556523,132838.7459073913,134814.63940565218,135329.95405591305,137600.3765801739
20,117344.09585286956,117369.17501386088,116003.133045,117013.02259228696,115973.72983273913,115137.91257485218,117365.00034647826,117481.35868707826,116947.002169,116110.09274928695,116922.09393245218,116099.54677413043,114717.5020583913,116242.1969928,115849.97469592174,115104.79193396521,114858.58505601739,117022.89990786956,114665.63750488695,116725.25519828696,115895.59572272174,118370.87170645218,114653.4067727913,115759.91550533913,117130.91384386957,116516.62808533914,117680.13193833044,118047.3561242087,116490.04204073043,116459.21640415653,115601.23694708696,117887.67901348695,116447.45410692174,117344.4726100087,116193.67040918261,117538.02737537392,116000.12333428695,115619.00306909565,116923.40260501739,115708.62664327826,116933.89852671305,116972.6525006,115599.29896665218,116253.10679602608,115212.26421306087,115645.20195694783,116303.20324853044,117405.54767302609,117133.35517196522,115249.27645310435,116718.50247913043,114563.53519712175,115978.7505020087,115216.8792972087,115398.75290246087,118250.23833282609,117954.84189706956,116477.66696560869,115122.18009408696,116703.98718666087,113703.75313092174,116046.43628725217,115513.20659813914,117667.12193483478,116235.05897088695,118242.90117735653,117785.8539193913,118212.84818209565,117620.43611243478,115640.64286411305,117668.03779616521,118417.58008916522,115307.38756521739,116689.40942527827,118874.78013725218,117171.4223164,115807.94008774783,117374.22311366088,119064.92268756522,116354.21254615652,114183.2886086174,116759.58921647826,117318.99308420869,117520.47756535652,117524.09362997391,117387.4574746087,115912.66473303478,115787.8627682174,115369.7401324174,117491.20228935652,115149.07649475652,116751.89962893043,114990.80737777392,114746.15246026957,116066.41260071304,115497.82195495653,117469.17948812174,115046.85691172174,116164.78573853044,116342.24784734783
21,101292.63941598262,100003.54395609566,100576.51461887827,101632.40611389565,100531.78661298261,101511.88510856521,101342.12784905218,99526.65682883478,100596.66298456522,101339.43406503479,99863.86700818261,100219.1034095913,102305.6628614087,100119.98412093913,101002.50122815653,100794.5508699826,100289.28709747826,101063.4969409913,99794.67341535652,99114.16057551304,100056.45961658261,101385.31202361739,100430.40977006957,101502.22772890434,100931.8751477913,101151.21012732174,100433.28655993044,100903.3137640087,101353.86340131305,100920.57195505218,99492.3939454,101960.41040495652,102006.93911446087,101422.61480838261,100957.10858376522,99816.91179618261,100721.8579182,99242.4773969826,101195.68958839131,101074.57908426957,99928.10630018261,99597.26129556521,100595.52990965218,100390.15120391305,100774.56755302609,101332.82000764347,101200.47789823478,99872.68800044348,101630.67697543478,101554.48302970435,101419.63130237392,99304.39869493044,100839.8665834087,100802.73613324348,100227.01597283478,100517.62857310435,100866.66705299131,101235.89472696521,100526.58914590435,100484.61318229565,102208.94297256522,102346.1509152174,100314.39808050435,101189.17202721738,101091.00077144348,100228.76229495653,100479.26823895652,101494.02300938261,99712.42130346087,100582.42436591304,100554.86149069565,102104.97139745217,101045.40742889565,100441.83578821739,100361.26501072173,101580.58221893913,100272.68363025217,98590.21023942609,100004.90535731304,100296.03955749565,101603.12643956521,99924.69890025217,100355.55734152174,100089.69842221739,101593.89852603478,101188.39016546086,102413.40948926957,102409.20601173044,99878.372665,100987.77888626956,99879.4705695913,101418.62302024348,102354.1646788087,100413.46405583479,100927.58925245218,101001.97453076522,101976.01277564348,100439.64982806957,101282.99470862608,100976.85864953043
22,86627.62928567825,87124.14647881739,86587.32091430435,86654.17347850435,86961.05762836522,87631.10644286957,88746.13112725217,87629.00920246956,87619.04718575653,87106.20716794782,87251.87110953913,88364.77052708696,87820.89316226957,86130.17376713913,87330.7197594,86683.85026678261,87962.27710232174,86832.5924703913,86827.17604416521,86218.52567148696,86999.56651797392,86559.24058477391,86525.95207367826,87346.23350689565,87773.64007889565,87808.17837658261,87172.74041013043,88191.94277802609,86134.77423146956,86547.7306341913,87488.23210136521,87637.66621747825,86382.97424589565,86993.46383133913,86600.92636246087,87859.6155325913,87155.37321811305,87608.23164148696,86703.54092115653,87552.34355462609,87456.65802738261,87968.72058799131,87875.65908823478,88034.72470162608,85983.21305114783,87649.11666493912,89679.42520246956,85839.57679604348,87424.6610104087,86505.2828946087,87172.43298570435,86793.35584526957,85979.5746345826,87023.88881150435,86904.75135616522,86896.95643375652,88182.4024580087,87024.44288976521,87687.22103167826,87928.78179995652,89414.44735636521,86687.61351671304,85291.37999406956,87310.92219471304,86913.86557579131,85140.08719912174,87911.20342213914,86868.47864646956,85975.87154435652,87660.61865389565,87250.02700321739,87681.58389356521,87212.36742671304,87372.10376088695,86146.55919045217,86239.09532043479,87409.41779466087,86639.90077746956,86709.11069868696,86920.34307082609,86400.22731096522,86185.2440529913,86817.2086433913,88116.70478730435,86522.46384489565,87163.37098630435,88021.97461222608,87342.39484867826,87920.3775196,86212.64746665217,88101.39997939131,87012.52197964348,87184.95367034782,87032.44031898261,86575.9829617913,87250.755227,88267.05036024348,87427.42542933913,87174.26724837392,86355.97655393912
23,75089.2365478087,75572.08729116521,74660.6650703913,75588.57262427825,75975.8453426174,76577.49451628696,76280.66307425217,75251.93737050435,76656.46981648696,76922.13594134782,75458.14802101739,75397.97907702609,74813.85446225217,76100.76932286087,75768.455737,76204.25816285217,75413.7265961826,75520.41440261739,74756.7526922,76174.35192355652,75860.84940149565,76462.09289930435,76812.36061173913,76514.51203982609,75105.43517866087,75183.31361378261,75760.64740290435,75580.82523775652,73541.45373046957,74819.85047966956,75933.060706,76490.51796124347,75642.3975585913,74243.42162027826,75480.24224386956,75804.82124064348,74641.83275936522,76026.88914833043,75443.09365289565,77082.92437809565,76251.1427195913,74928.8556489913,76169.65475412174,74220.05291593043,74858.67008414783,76890.79830449565,75512.66566440869,75189.45423589565,74947.61797894783,75490.6888332174,75835.01201544348,74574.88953012174,75292.4884116,75119.91385710434,75668.27491650435,76646.26922898261,76463.18439286956,75485.79729612175,76133.50768902608,74969.08410049565,76212.74680168695,74682.72713930435,74466.20556591304,75693.63938715652,74954.6182673913,76611.71494469565,75672.39616834783,75017.30194794782,75118.19172963478,75996.9148222174,75648.67368631305,75499.59926771304,75270.7587814087,75272.89390371305,75773.6390705913,75864.4797089826,75777.31742953043,76763.16546625218,75305.80536053043,76317.84408855652,76522.3666492174,75210.86247258261,75068.62458016521,76155.06421071304,75371.85342034782,76741.42520113914,74125.2296896174,76089.18554491304,75420.74752261738,75385.92735513912,74849.4741566261,75569.36953857391,75773.36094524348,75547.75323223478,75746.09830504347,76176.27433990435,76550.78110074783,75467.30615283479,74384.35930005218,74511.01942624348
